Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,multiple_deliveries,Festival,Time_taken,Travel_Distance,pickup_time,Vehicle_performance_Impact,rush_day
27,4.6,4,2,1,0,11.0,7.8,4.412184049100166,8,0
25,5.0,2,1,1,0,10.0,11.0,5.0,9,4
30,4.6,4,1,1,0,23.0,15.2,9.22547573902762,12,2
36,4.1,1,4,1,0,32.0,26.7,5.0,9,5
32,4.7,2,1,1,0,18.0,4.0,7.21993753489118,9,3
34,4.9,5,1,1,0,23.0,9.3,5.0,6,6
37,4.6,4,2,0,0,17.0,11.3,10.0,8,1
21,4.6,6,2,2,0,36.0,27.0,14.43987506978236,4,2
22,4.7,1,4,0,0,20.0,24.0,5.0,6,3
39,4.7,5,4,0,0,30.0,15.1,15.0,4,0
25,5.0,4,2,0,0,12.0,10.3,4.813291689927453,6,2
27,4.5,2,1,0,0,10.0,6.8,4.011076408272878,6,3
22,4.1,5,1,1,0,20.0,3.4,8.022152816545756,4,3
37,4.1,2,1,1,0,34.0,16.1,15.0,6,0
25,4.8,5,1,1,0,18.0,7.6,5.0,6,5
25,4.7,2,4,1,0,42.0,14.3,15.0,6,4
35,4.9,6,3,1,0,31.0,2.5,5.0,6,4
20,4.8,3,3,1,0,32.0,10.4,10.0,4,1
29,4.9,4,1,0,0,14.0,9.7,5.615506971582029,6,5
32,4.9,6,1,0,0,27.0,19.9,5.0,9,4
26,4.6,6,2,1,0,23.0,10.7,15.0,8,1
29,4.5,2,1,0,0,10.0,6.9,4.011076408272878,9,3
34,4.7,2,1,0,0,15.0,11.8,5.0,9,6
25,4.8,3,1,0,0,14.0,21.3,10.0,6,5
23,4.7,5,4,1,0,24.0,29.1,10.0,6,4
33,4.7,1,1,1,0,28.0,5.4,5.0,4,0
23,4.7,1,3,0,0,10.0,3.1,4.011076408272878,6,2
34,4.7,2,2,1,0,19.0,14.2,5.0,9,7
37,4.9,1,1,0,0,17.0,2.1,10.0,9,0
38,4.6,2,4,1,0,33.0,13.3,15.0,6,6
39,4.3,2,4,0,0,38.0,8.0,15.242090351436936,6,0
37,4.7,6,1,1,0,20.0,11.5,15.0,6,0
26,4.9,1,4,0,0,18.0,29.6,15.0,8,5
27,4.6,5,4,1,0,27.0,17.7,10.82990630233677,9,1
30,4.1,2,3,1,0,39.0,4.9,10.0,8,6
39,4.7,4,1,1,0,19.0,3.2,5.0,12,0
27,4.7,6,2,1,0,27.0,24.0,15.0,8,7
33,4.9,1,1,1,0,18.0,4.2,10.0,6,5
25,4.5,2,1,1,0,19.0,13.2,10.0,8,5
23,4.8,1,1,1,0,22.0,9.6,5.0,6,3
34,4.7,2,2,2,0,34.0,16.9,10.0,8,0
21,3.5,1,1,1,0,33.0,26.1,5.0,8,5
39,4.6,3,1,1,0,27.0,27.4,10.0,4,1
39,4.6,2,1,1,0,26.0,26.2,10.428798661509482,9,0
31,4.7,2,1,0,0,17.0,4.2,6.818829894063892,8,4
31,5.0,4,1,0,0,26.0,9.0,10.0,4,5
37,4.3,6,4,1,0,40.0,33.1,10.0,12,7
26,5.0,3,2,1,0,29.0,6.2,5.0,4,2
23,4.5,3,4,1,0,20.0,23.0,15.0,6,3
31,4.3,2,1,1,0,31.0,18.8,15.0,6,7
36,4.9,5,1,1,0,23.0,3.5,9.22547573902762,8,6
31,4.6,1,3,0,0,24.0,7.6,10.0,4,1
24,4.7,3,2,1,0,25.0,25.5,15.0,6,2
23,4.8,5,1,1,0,23.0,3.6,9.22547573902762,4,6
23,4.8,2,2,0,0,11.0,12.5,4.412184049100166,8,1
24,4.6,4,1,1,0,21.0,7.6,10.0,4,0
20,4.9,6,4,1,0,20.0,11.8,5.0,4,3
32,4.7,6,4,1,0,38.0,11.9,15.0,4,3
33,4.7,4,2,1,0,40.0,30.3,5.0,12,2
24,4.0,2,2,1,0,34.0,18.7,10.0,9,3
34,4.0,4,4,1,0,36.0,20.4,14.43987506978236,12,3
39,4.6,4,1,1,0,37.0,22.1,5.0,4,4
29,3.5,1,1,1,0,34.0,19.0,15.0,9,5
39,4.2,5,2,1,0,39.0,21.6,15.0,4,5
28,4.7,1,3,1,0,10.0,4.1,5.0,8,7
24,4.5,5,2,0,0,20.0,20.9,15.0,4,4
31,4.4,4,1,0,0,16.0,4.9,15.0,8,4
39,4.2,3,2,1,0,39.0,18.3,15.0,6,3
22,4.8,1,4,0,0,24.0,24.2,5.0,4,1
38,4.8,4,2,2,1,40.0,40.1,15.0,12,4
21,4.7,6,4,1,0,28.0,17.5,11.231013943164058,4,6
38,4.5,3,4,0,0,30.0,11.3,12.033229224818632,4,4
21,4.8,2,4,1,0,29.0,13.3,20.0,8,5
27,4.8,4,2,1,0,42.0,25.9,10.0,4,1
28,4.9,3,4,1,0,21.0,16.2,5.0,8,4
38,4.6,6,2,0,0,21.0,22.5,8.423260457373043,12,7
21,5.0,5,4,1,0,26.0,17.6,5.0,6,0
26,4.7,1,1,0,0,26.0,27.0,10.428798661509482,4,2
31,4.7,1,1,1,0,27.0,10.4,10.0,4,5
27,4.9,6,4,0,0,20.0,6.6,10.0,6,4
24,4.6,1,2,0,0,16.0,14.3,5.0,6,7
24,4.6,5,3,0,0,12.0,8.0,4.813291689927453,6,7
26,4.7,2,2,0,0,32.0,19.0,15.0,6,2
26,4.6,6,4,1,0,26.0,54.7,10.428798661509482,6,1
20,2.8,1,1,2,0,39.0,21.2,15.643197992264223,6,1
36,4.5,2,4,1,0,27.0,5.6,5.0,4,2
24,4.8,5,4,1,0,27.0,16.4,15.0,6,6
36,4.6,4,3,0,0,35.0,4.9,15.0,8,7
24,4.6,4,4,0,0,23.0,14.3,15.0,9,3
26,4.9,1,1,0,0,18.0,13.05,7.21993753489118,4,3
35,5.0,1,1,0,0,11.0,11.8,10.0,6,5
34,4.9,4,4,1,0,27.0,6.7,15.0,9,1
24,4.7,4,4,1,0,43.0,15.7,10.0,6,7
22,4.9,2,1,0,0,11.0,5.1,4.412184049100166,9,2
27,4.8,4,1,1,0,38.0,17.3,15.242090351436936,6,4
33,4.6,3,1,1,0,28.0,4.5,5.0,8,0
32,4.2,5,4,1,0,38.0,11.2,5.0,4,4
36,5.0,1,1,0,0,14.0,4.8,5.615506971582029,9,2
23,4.0,4,3,1,0,33.0,5.9,10.0,6,2
26,4.6,2,1,1,0,18.0,11.0,5.0,4,3
35,4.6,5,1,0,0,15.0,25.5,6.016614612409317,8,0
33,4.7,2,2,1,0,16.0,8.0,6.4177222532366045,8,0
30,4.3,4,4,2,0,38.0,18.5,5.0,8,3
24,4.2,6,3,1,0,31.0,10.0,10.0,4,1
31,4.9,6,4,1,0,33.0,12.7,15.0,8,6
24,4.9,4,2,1,0,31.0,17.3,15.0,9,0
37,4.2,6,1,1,0,25.0,7.2,10.027691020682196,4,0
21,4.7,3,4,1,0,26.0,14.3,15.0,8,3
38,4.7,4,2,1,0,19.0,12.8,15.0,8,2
26,2.8,1,1,1,0,38.0,22.3,5.0,9,2
34,4.8,6,3,1,0,32.0,8.4,15.0,4,7
32,4.7,3,1,0,0,16.0,24.4,6.4177222532366045,9,0
28,4.7,3,1,0,0,11.0,3.3,5.0,6,1
34,4.7,4,2,0,0,35.0,26.3,5.0,4,1
39,4.7,1,4,1,0,26.0,11.6,10.428798661509482,6,0
36,5.0,1,2,1,0,21.0,7.8,8.423260457373043,4,5
23,4.8,3,4,1,0,15.0,13.3,6.016614612409317,6,2
21,4.9,1,4,0,0,23.0,22.6,10.0,6,6
28,4.9,1,1,1,0,20.0,2.4,15.0,6,5
33,4.9,1,4,1,0,29.0,18.1,10.0,6,5
31,4.7,1,4,1,0,26.0,29.0,10.428798661509482,6,4
22,4.0,5,1,0,0,20.0,7.7,5.0,4,0
35,4.4,6,2,0,0,39.0,19.7,15.0,4,4
39,4.6,3,1,0,0,25.0,6.3,10.0,6,1
29,5.0,4,4,1,0,32.0,5.6,5.0,6,1
31,4.1,6,2,3,1,49.0,11.2,5.0,4,1
27,4.9,3,2,0,0,18.0,16.8,5.0,6,5
22,4.0,4,3,1,0,32.0,8.7,10.0,8,5
37,4.8,3,1,1,0,22.0,4.7,5.0,9,1
25,4.7,5,2,1,0,20.0,34.9,5.0,8,6
37,4.5,1,4,1,0,16.0,16.0,10.0,6,1
26,3.4,1,1,2,0,39.0,17.1,10.0,8,4
26,4.7,1,3,1,0,12.0,5.2,5.0,6,6
25,4.2,2,4,1,0,34.0,7.6,13.637659788127785,9,2
25,5.0,6,1,0,0,15.0,21.3,5.0,12,4
28,5.0,3,4,0,0,36.0,14.1,14.43987506978236,4,2
37,4.9,1,1,0,0,16.0,10.4,15.0,6,3
25,4.6,6,2,1,0,28.0,9.3,11.231013943164058,6,3
36,4.9,1,4,1,0,19.0,11.3,10.0,12,3
26,4.8,2,1,1,0,22.0,13.95,10.0,4,5
39,5.0,2,4,2,1,51.0,16.6,20.45648968219168,4,3
22,4.8,6,1,0,0,13.0,24.6,5.214399330754741,6,5
31,4.9,1,2,0,0,18.0,21.2,5.0,8,6
26,4.9,6,4,0,0,25.0,23.6,5.0,6,0
24,4.9,6,1,0,0,10.0,17.2,4.011076408272878,6,0
38,4.9,3,3,1,0,31.0,1.7,5.0,9,2
21,4.5,5,2,0,0,22.0,17.2,15.0,8,5
22,4.5,5,2,0,0,21.0,18.3,15.0,4,6
36,4.7,3,1,0,0,21.0,7.1,15.0,6,6
22,4.8,2,1,0,0,19.0,6.7,10.0,4,5
39,4.2,6,4,1,0,39.0,42.8,5.0,9,2
21,5.0,6,1,1,0,16.0,21.9,6.4177222532366045,4,6
27,4.8,3,1,1,0,18.0,4.8,7.21993753489118,12,1
34,4.7,3,1,1,0,29.0,4.9,15.0,6,1
37,4.6,5,1,1,0,27.0,4.7,10.0,12,5
20,4.6,3,1,1,0,15.0,2.3,5.0,8,2
26,4.5,3,1,1,0,16.0,27.9,5.0,8,3
32,4.6,2,1,1,0,16.0,6.6,10.0,6,4
36,4.3,4,4,1,0,37.0,10.1,5.0,8,0
21,4.7,2,4,1,0,28.0,13.4,10.0,6,3
22,4.7,3,4,0,0,17.0,13.4,15.0,8,4
26,4.7,1,2,1,0,15.0,18.2,6.016614612409317,4,1
22,4.6,6,1,1,0,19.0,2.4,10.0,8,5
38,4.8,3,1,1,0,20.0,10.4,10.0,8,3
34,4.6,3,4,1,0,31.0,14.2,10.0,6,5
36,4.7,1,2,0,0,20.0,12.9,8.022152816545756,9,2
22,4.5,3,2,1,0,16.0,10.2,10.0,4,1
21,5.0,1,4,1,0,22.0,18.2,8.824368098200331,4,3
26,4.9,2,4,0,0,45.0,12.0,5.0,4,5
21,4.5,6,4,1,0,25.0,35.7,15.0,9,5
28,4.8,3,1,0,0,14.0,16.1,10.0,8,3
29,4.7,3,4,0,0,19.0,17.9,7.621045175718468,8,3
23,4.5,5,2,1,0,24.0,12.3,5.0,6,0
28,4.1,3,1,1,0,27.0,4.0,5.0,4,2
23,3.6,1,4,1,0,49.0,13.4,10.0,4,1
20,4.7,5,2,1,0,24.0,6.6,9.626583379854909,12,7
29,4.9,4,2,3,0,44.0,14.2,10.0,4,3
31,4.9,3,2,1,0,20.0,19.9,10.0,6,5
28,4.8,5,2,1,0,24.0,6.2,9.626583379854909,4,5
29,2.9,1,1,1,0,32.0,14.3,5.0,6,5
28,2.6,1,1,1,0,34.0,26.0,5.0,6,2
35,4.1,3,1,1,0,20.0,10.7,5.0,4,1
21,4.8,3,4,1,0,29.0,25.8,5.0,4,0
38,4.7,6,1,0,0,24.0,13.5,5.0,8,3
29,4.6,3,4,2,0,34.0,7.3,10.0,9,1
20,4.5,1,1,1,0,26.0,29.7,10.428798661509482,4,2
33,5.0,5,2,3,0,49.0,20.5,5.0,4,6
23,5.0,5,1,0,0,11.0,3.1,10.0,8,1
20,4.7,3,2,1,0,19.0,29.5,15.0,6,4
31,3.7,3,4,0,0,32.0,23.9,15.0,8,2
38,4.9,1,2,1,0,26.0,9.2,10.0,4,6
38,5.0,6,2,2,0,40.0,20.6,5.0,4,6
38,3.6,3,2,1,0,32.0,24.7,10.0,6,2
26,4.9,6,4,1,0,24.0,52.2,9.626583379854909,8,0
37,4.8,4,1,0,0,20.0,4.7,15.0,4,1
26,4.7,5,4,1,0,21.0,42.8,15.0,12,6
23,4.7,3,3,0,0,34.0,2.5,15.0,4,1
38,4.1,4,4,0,0,39.0,12.4,15.0,6,1
34,4.8,5,2,1,0,30.0,29.0,12.033229224818632,8,1
37,4.8,5,1,1,0,26.0,12.2,15.0,9,2
25,4.7,4,1,1,0,10.0,6.0,5.0,12,3
34,4.6,5,4,1,0,34.0,11.9,10.0,6,4
23,4.0,2,4,1,0,33.0,25.7,13.236552147300497,6,1
35,4.9,1,1,0,0,27.0,4.2,5.0,4,3
37,4.6,3,3,1,0,48.0,3.1,10.0,4,1
38,4.0,6,4,1,0,36.0,13.6,10.0,4,6
33,4.8,5,2,1,0,30.0,21.5,5.0,6,4
26,4.2,5,1,1,0,15.0,6.5,5.0,4,3
29,4.5,1,3,0,0,11.0,8.1,4.412184049100166,6,1
33,4.5,1,3,0,0,15.0,8.1,10.0,6,3
30,4.1,4,2,0,0,35.0,12.0,5.0,9,3
26,2.5,1,1,1,0,36.0,17.9,10.0,6,0
28,3.7,5,1,0,0,29.0,9.6,11.632121583991346,9,3
31,4.9,4,2,0,0,15.0,6.6,6.016614612409317,8,4
30,4.7,2,1,1,0,18.0,2.6,7.21993753489118,6,6
29,4.5,6,3,1,0,19.0,4.3,5.0,8,1
35,4.8,4,2,0,0,19.0,11.1,7.621045175718468,12,3
27,4.5,5,2,0,0,19.0,21.5,10.0,6,5
33,4.9,3,4,1,0,34.0,12.6,5.0,8,7
20,4.7,5,1,0,0,12.0,2.8,4.813291689927453,9,6
32,4.0,6,2,1,0,45.0,18.4,5.0,4,6
39,4.4,3,1,0,0,24.0,5.2,5.0,4,3
30,4.7,6,1,1,0,18.0,20.9,5.0,6,4
30,4.8,4,4,2,0,38.0,18.0,15.242090351436936,9,0
30,4.8,6,2,1,0,24.0,17.8,5.0,6,2
37,4.9,4,4,1,0,47.0,38.7,15.0,4,2
35,4.8,5,3,1,0,41.0,9.9,10.0,4,6
34,4.6,3,2,1,0,25.0,5.3,10.0,6,6
25,4.0,2,4,1,0,34.0,21.5,13.637659788127785,6,1
29,4.9,1,1,1,0,19.0,2.1,15.0,12,6
26,4.8,1,1,0,0,16.0,5.5,6.4177222532366045,4,4
23,4.6,6,4,0,0,10.0,11.2,4.011076408272878,8,6
25,4.9,6,2,1,0,23.0,13.4,15.0,6,1
30,4.9,5,4,1,0,21.0,17.6,8.423260457373043,9,7
36,4.9,1,4,0,0,27.0,23.7,10.0,8,4
32,4.9,6,1,0,0,23.0,13.3,15.0,8,3
21,4.8,3,1,0,0,17.0,12.0,6.818829894063892,9,2
25,5.0,4,1,1,0,20.0,1.9,5.0,4,3
26,5.0,1,1,0,0,13.0,4.1,5.214399330754741,4,6
34,4.8,6,1,0,0,27.0,21.6,10.82990630233677,9,6
27,4.6,5,4,1,0,23.0,18.8,15.0,8,7
22,4.6,4,4,1,0,31.0,17.6,5.0,6,6
36,4.1,6,2,1,0,36.0,16.9,10.0,8,1
29,4.8,1,1,1,0,16.0,4.4,5.0,8,2
36,4.6,2,1,1,0,19.0,2.2,10.0,9,3
39,4.6,3,1,1,0,27.0,2.0,15.0,9,6
34,4.3,3,2,0,0,35.0,22.7,15.0,4,1
30,5.0,1,4,1,0,28.0,12.7,15.0,4,6
20,4.6,6,2,1,0,20.0,8.3,10.0,8,5
34,4.7,4,4,1,0,25.0,7.0,15.0,4,3
21,4.8,3,1,1,0,18.0,5.6,7.21993753489118,6,1
37,4.4,5,2,1,0,37.0,15.1,10.0,4,3
24,4.7,4,1,1,0,29.0,15.6,10.0,9,5
38,4.8,4,2,2,0,35.0,21.8,15.0,4,5
38,4.8,6,1,0,0,27.0,18.5,15.0,4,0
21,4.8,3,2,1,0,27.0,17.6,15.0,8,0
30,4.6,1,1,1,0,26.0,11.3,10.0,4,0
25,5.0,2,4,1,0,39.0,13.9,5.0,6,4
25,4.9,6,4,0,0,21.0,18.4,5.0,6,2
24,4.5,2,4,1,0,44.0,23.8,17.648736196400662,4,3
32,4.8,6,1,1,0,28.0,21.4,5.0,4,4
25,4.7,1,3,1,0,16.0,7.7,15.0,9,6
32,4.3,3,4,1,0,37.0,38.3,15.0,4,2
50,1.0,4,1,1,0,30.0,22.5,12.033229224818632,12,3
31,4.7,5,4,1,0,32.0,6.7,25.0,9,6
22,4.5,2,1,0,0,18.0,5.0,7.21993753489118,4,5
28,4.7,4,4,1,0,20.0,7.5,8.022152816545756,9,5
38,3.7,4,1,2,0,37.0,9.45,10.0,8,2
20,3.6,1,4,1,0,52.0,11.4,15.0,4,7
31,4.3,5,4,1,0,35.0,14.4,10.0,9,3
20,4.5,5,1,0,0,15.0,3.1,5.0,6,3
26,4.9,2,2,0,0,28.0,20.0,15.0,9,2
34,4.5,6,2,0,0,25.0,25.5,10.0,6,4
34,5.0,5,4,1,0,34.0,11.5,5.0,4,2
38,4.4,2,4,1,0,33.0,12.2,15.0,8,4
28,5.0,1,1,1,0,25.0,12.6,15.0,4,3
35,4.7,4,3,0,0,26.0,9.6,10.428798661509482,4,3
38,4.6,2,2,0,0,26.0,9.1,5.0,4,5
24,4.7,6,1,1,0,10.0,6.2,4.011076408272878,6,4
30,5.0,6,2,1,0,33.0,10.0,10.0,9,0
37,4.8,1,1,1,0,21.0,22.0,15.0,8,2
36,4.8,2,1,0,0,17.0,41.2,5.0,9,3
26,4.6,2,1,0,0,16.0,3.2,5.0,6,2
38,5.0,2,1,1,0,24.0,11.0,5.0,4,1
21,4.6,2,4,1,0,31.0,14.0,15.0,8,1
37,4.1,6,4,1,0,36.0,17.0,14.43987506978236,9,4
36,4.7,3,4,1,0,26.0,9.4,5.0,6,3
37,4.1,5,3,0,0,32.0,8.4,10.0,9,7
25,4.6,3,4,1,0,24.0,16.8,10.0,9,6
30,3.5,6,4,0,0,42.0,21.0,16.846520914746087,6,4
23,4.7,4,4,1,1,45.0,25.2,5.0,4,1
35,4.9,2,1,1,0,19.0,6.9,5.0,8,2
38,4.8,4,2,1,0,39.0,19.1,10.0,8,2
28,4.8,3,2,0,0,18.0,9.6,15.0,4,6
37,4.9,1,2,0,0,21.0,8.8,10.0,4,5
21,4.6,4,1,1,0,18.0,4.0,15.0,6,2
32,4.6,2,1,1,0,24.0,2.7,10.0,4,3
32,4.4,6,1,0,0,27.0,4.4,5.0,4,6
26,4.8,5,1,0,0,19.0,14.6,10.0,6,3
26,4.9,6,1,0,0,17.0,16.6,10.0,6,2
31,4.5,5,4,1,0,39.0,19.2,5.0,6,4
22,4.7,4,4,1,0,27.0,8.4,5.0,4,5
38,5.0,5,4,1,0,27.0,6.1,5.0,8,4
22,4.7,1,1,0,0,19.0,3.4,5.0,9,4
38,4.6,1,1,1,0,21.0,2.95,5.0,6,1
28,4.9,1,1,0,0,12.0,2.5,4.813291689927453,4,4
31,4.9,5,1,1,0,24.0,25.1,5.0,6,6
30,4.8,3,4,1,0,31.0,21.9,5.0,9,5
30,4.6,3,1,0,0,22.0,7.0,15.0,9,5
37,3.5,3,2,0,0,39.0,27.3,15.0,9,6
38,4.8,3,1,0,0,23.0,17.4,15.0,4,4
25,4.6,1,2,0,0,12.0,18.0,4.813291689927453,9,4
32,3.7,1,4,1,0,34.0,18.3,13.637659788127785,9,2
34,4.9,1,1,1,0,28.0,20.5,10.0,9,4
30,4.6,5,4,1,0,26.0,12.0,10.0,6,2
22,4.8,6,2,0,0,19.0,25.8,15.0,6,6
30,4.7,2,1,1,0,21.0,2.9,15.0,4,1
34,4.3,3,1,1,0,32.0,4.7,5.0,4,5
26,4.8,1,3,0,0,13.0,9.2,10.0,6,1
26,4.2,3,1,1,0,24.0,3.0,10.0,4,2
29,4.5,3,1,1,0,17.0,4.1,5.0,6,0
21,5.0,4,3,0,0,20.0,8.1,5.0,4,1
20,4.7,2,2,0,0,18.0,9.3,15.0,6,4
35,4.9,4,1,0,0,28.0,6.1,5.0,4,4
27,4.9,4,4,1,0,50.0,29.6,25.0,4,5
20,4.9,1,2,1,0,24.0,13.6,9.626583379854909,4,1
25,4.7,4,1,1,0,21.0,54.7,15.0,4,6
23,4.7,2,1,0,0,15.0,6.2,10.0,6,3
27,4.6,4,1,1,0,29.0,14.6,5.0,9,3
27,4.9,3,2,0,0,22.0,7.0,8.824368098200331,4,1
21,5.0,4,1,0,0,18.0,3.1,10.0,4,1
26,4.6,3,2,1,0,22.0,9.6,15.0,4,6
36,5.0,3,3,2,1,48.0,7.3,5.0,4,5
26,4.0,4,4,1,0,43.0,18.3,10.0,6,5
20,4.5,6,2,1,0,24.0,22.4,10.0,6,3
32,4.4,3,1,1,0,25.0,4.0,5.0,4,2
30,4.9,2,1,1,0,20.0,5.3,5.0,4,4
31,4.8,3,1,1,0,20.0,4.3,8.022152816545756,4,1
32,4.8,4,4,1,0,36.0,6.7,5.0,6,3
36,4.6,3,4,1,0,29.0,20.4,10.0,6,3
33,4.8,1,1,1,0,27.0,18.4,10.82990630233677,6,3
27,4.6,4,4,0,0,38.0,16.9,10.0,4,5
21,4.9,1,4,0,0,16.0,29.2,15.0,4,7
31,4.5,5,4,1,0,39.0,23.5,35.0,12,5
37,4.8,3,3,1,0,31.0,7.7,15.0,12,6
25,4.8,4,4,1,0,21.0,12.0,5.0,8,7
21,4.9,5,4,0,0,28.0,16.5,15.0,4,6
36,4.9,1,2,1,0,24.0,8.7,9.626583379854909,6,1
31,4.9,2,4,1,0,28.0,13.8,11.231013943164058,9,3
24,4.7,2,1,1,0,20.0,29.2,10.0,4,2
31,4.7,3,1,1,0,25.0,4.4,5.0,6,5
39,3.9,2,1,0,0,36.0,32.5,15.0,8,4
26,4.1,3,3,1,0,37.0,10.2,10.0,4,2
34,4.9,2,1,1,0,27.0,16.9,10.0,8,2
24,4.9,2,3,1,0,28.0,8.5,10.0,4,2
38,4.7,2,2,2,0,42.0,22.1,15.0,6,4
37,4.4,4,2,0,0,33.0,13.7,15.0,4,5
36,5.0,1,1,0,0,11.0,2.4,5.0,6,0
31,4.2,3,4,0,0,41.0,17.9,16.4454132739188,8,5
39,4.3,3,3,1,0,31.0,7.6,12.43433686564592,8,5
27,5.0,4,2,0,0,26.0,20.6,5.0,6,2
31,4.8,4,1,0,0,21.0,3.5,8.423260457373043,4,1
36,4.6,1,4,0,0,27.0,20.4,15.0,4,1
30,4.7,2,4,1,0,25.0,6.9,5.0,8,3
21,4.9,3,4,1,0,27.0,22.1,10.0,8,2
35,4.6,4,2,0,0,32.0,7.0,15.0,4,2
33,4.7,5,4,0,0,25.0,25.4,5.0,9,2
20,4.9,6,4,1,0,22.0,22.3,10.0,6,4
29,4.7,2,1,1,0,27.0,22.3,10.0,8,0
24,4.8,6,3,1,0,28.0,11.3,15.0,6,2
31,4.9,4,1,1,0,15.0,4.0,6.016614612409317,8,6
39,4.7,6,4,1,0,38.0,13.0,5.0,4,4
32,4.7,3,2,1,0,25.0,8.2,5.0,4,6
29,4.6,4,3,1,0,20.0,8.9,8.022152816545756,4,3
31,4.8,3,3,1,0,25.0,7.6,5.0,8,3
22,4.7,5,4,1,0,20.0,14.649,10.0,9,5
37,4.8,3,4,1,0,48.0,21.7,15.0,4,1
32,4.7,1,2,1,0,23.0,27.6,9.22547573902762,9,0
21,4.7,5,1,1,0,19.0,25.3,15.0,6,2
27,4.1,2,4,0,1,44.0,18.8,5.0,9,3
26,4.7,6,1,1,0,17.0,28.8,10.0,9,4
35,4.8,1,3,0,0,15.0,4.3,10.0,9,4
36,4.8,1,4,1,0,15.0,13.7,6.016614612409317,6,1
38,4.9,4,4,1,0,48.0,35.7,10.0,4,7
33,4.7,1,2,0,0,25.0,8.2,15.0,4,3
33,4.6,6,4,1,0,34.0,7.5,13.637659788127785,4,3
33,4.5,5,3,1,0,30.0,7.9,10.0,12,5
31,4.8,6,1,1,0,24.0,8.7,15.0,8,6
35,4.8,4,4,0,0,45.0,13.299,10.0,4,5
36,4.8,5,2,0,0,34.0,17.9,15.0,4,0
26,5.0,1,1,0,0,16.0,3.6,5.0,6,1
24,4.5,4,1,1,0,20.0,15.4,15.0,4,4
37,4.7,3,1,1,0,27.0,2.0,10.82990630233677,12,1
30,4.0,4,4,1,0,32.0,10.9,5.0,9,1
34,4.8,5,2,1,0,26.0,12.4,15.0,4,1
33,4.7,1,1,1,0,27.0,2.5,10.82990630233677,4,6
35,4.5,1,4,1,0,31.0,19.5,12.43433686564592,6,4
30,4.6,3,4,2,0,45.0,12.8,15.0,4,3
29,5.0,3,1,0,0,19.0,6.9,10.0,12,0
22,4.7,4,3,1,0,25.0,8.7,10.027691020682196,6,1
36,4.7,4,4,0,0,37.0,24.8,5.0,9,1
31,4.8,2,1,1,1,42.0,29.7,15.0,4,4
22,5.0,5,2,0,0,28.0,9.2,5.0,8,3
37,5.0,1,1,1,0,13.0,3.4,5.0,9,1
24,4.7,4,3,0,0,27.0,4.7,15.0,4,6
29,4.6,3,1,0,0,11.0,2.2,5.0,6,0
36,4.9,6,2,1,0,24.0,24.7,5.0,6,4
35,4.2,5,2,1,0,31.0,10.8,5.0,9,4
20,4.7,3,4,1,0,23.0,24.3,5.0,12,2
38,4.6,6,4,0,0,27.0,18.8,10.0,9,4
29,4.7,2,4,0,0,29.0,13.8,15.0,4,4
31,4.9,6,1,1,0,28.0,4.3,11.231013943164058,6,2
35,4.8,4,4,1,0,43.0,15.2,17.247628555573375,6,5
28,4.6,6,2,1,0,23.0,13.5,10.0,8,4
22,4.0,5,1,0,0,20.0,4.7,5.0,4,2
22,4.4,4,1,1,0,11.0,13.2,4.412184049100166,9,2
23,4.9,6,3,2,0,28.0,10.1,5.0,12,2
37,4.7,2,4,3,0,48.0,22.7,5.0,9,5
22,4.8,2,1,1,0,28.0,19.8,15.0,8,3
33,4.7,3,2,1,0,34.0,12.2,13.637659788127785,6,4
37,4.0,4,1,0,0,42.0,13.6,16.846520914746087,4,2
33,4.2,4,4,0,0,36.0,19.5,15.0,9,3
36,4.9,6,4,1,0,30.0,19.3,5.0,9,2
29,4.9,4,1,2,0,43.0,14.9,25.0,4,6
23,4.9,3,1,1,0,17.0,23.9,10.0,4,4
33,4.7,4,1,0,0,18.0,6.5,5.0,8,0
25,4.7,4,3,1,0,28.0,2.7,15.0,8,2
34,4.5,4,1,1,0,33.0,18.2,15.0,9,0
35,4.7,1,1,0,0,10.0,3.5,4.011076408272878,9,5
35,5.0,4,4,2,0,41.0,21.1,10.0,9,3
26,4.9,2,4,1,0,37.0,42.7,10.0,4,3
24,4.7,1,4,1,0,17.0,18.1,5.0,4,3
26,4.6,1,2,0,0,11.0,13.4,4.412184049100166,9,4
39,4.0,2,2,1,0,42.0,19.8,10.0,9,5
20,5.0,6,4,1,0,26.0,27.9,10.428798661509482,8,2
34,3.9,2,1,1,0,38.0,14.6,15.0,9,2
29,4.7,3,4,0,0,10.0,10.0,4.011076408272878,6,1
21,4.7,1,3,1,0,17.0,7.6,15.0,8,3
21,4.6,2,1,0,0,29.0,16.1,10.0,12,0
37,4.7,5,1,1,0,23.0,8.2,10.0,6,6
23,4.7,4,2,1,0,31.0,13.5,12.43433686564592,6,1
22,4.9,4,1,0,0,21.0,17.4,5.0,4,2
21,5.0,3,4,0,0,26.0,15.3,10.0,12,3
20,4.9,4,3,0,0,21.0,2.5,8.423260457373043,8,4
23,4.8,3,1,1,0,13.0,17.1,10.0,8,4
33,4.9,4,1,1,0,41.0,30.8,5.0,4,0
20,4.9,6,2,1,0,39.0,16.3,10.0,4,5
27,4.2,6,1,1,0,20.0,15.4,15.0,4,3
