Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_performance_Impact,Festival,multiple_deliveries,pickup_time,Travel_Distance,Time_taken
37,4.8,3,4,6,0,2,15.0,11.8,28.0
26,4.5,3,1,9,0,2,5.0,17.8,19.0
29,4.8,2,4,12,0,2,10.0,16.8,38.0
23,4.6,5,1,12,0,1,15.0,2.0,19.0
35,4.1,2,4,8,0,3,10.0,25.3,49.0
26,4.6,2,2,8,0,1,8.0,6.4,13.0
24,4.0,2,4,12,0,1,15.0,9.9,32.0
30,4.2,5,1,3,0,2,10.0,17.2,25.0
21,5.0,5,2,12,0,1,10.0,20.5,25.0
38,4.5,1,4,3,0,2,12.0,13.8,20.0
24,5.0,5,1,6,0,1,8.0,19.1,10.0
34,4.2,6,2,3,0,2,5.0,9.1,37.0
24,4.2,3,1,3,0,1,10.0,1.8,26.0
25,4.7,2,1,3,0,2,5.0,8.0,18.0
31,4.8,2,1,12,0,2,5.0,22.3,25.0
32,4.0,5,3,9,0,2,10.0,8.8,34.0
39,4.5,3,1,3,0,2,15.0,25.05,25.0
22,4.6,3,4,8,0,2,15.0,26.1,18.0
31,4.8,6,2,3,0,2,10.0,27.5,36.0
28,4.8,1,1,6,0,1,10.0,6.2,21.0
32,4.9,5,2,3,0,1,15.0,8.2,33.0
39,4.2,4,4,6,0,3,5.0,16.8,49.0
34,4.9,4,4,3,0,1,12.0,13.4,34.0
36,4.1,6,1,3,0,2,5.0,9.0,22.0
25,4.6,3,4,8,0,2,10.0,7.6,22.0
32,4.0,6,2,3,0,2,5.0,18.4,45.0
25,3.7,1,3,3,0,2,10.0,9.3,44.0
20,4.9,6,4,8,0,1,5.0,17.1,23.0
33,4.5,6,2,6,0,2,15.0,26.8,24.0
21,4.7,1,1,8,0,2,12.0,8.5,23.0
28,4.8,3,2,6,0,2,15.0,16.5,17.0
38,4.6,2,2,9,0,2,5.0,19.65,30.0
37,4.8,2,1,6,0,2,10.0,2.8,18.0
28,4.8,5,4,3,0,1,11.0,8.75,39.0
36,4.6,4,2,12,0,2,10.0,15.9,38.0
21,4.8,3,4,3,0,2,5.0,25.8,29.0
24,4.9,5,4,12,0,2,15.0,7.2,28.0
26,4.5,1,2,6,0,2,5.0,32.6,16.0
30,4.5,6,4,6,0,2,10.0,12.5,37.0
34,4.7,3,1,12,0,2,5.0,2.6,26.0
30,5.0,5,2,6,0,2,8.0,11.7,32.0
33,4.7,1,4,3,0,3,15.0,31.8,43.0
26,5.0,5,2,6,0,2,8.0,15.1,24.0
38,4.6,5,2,6,0,2,10.0,12.4,25.0
22,5.0,5,4,3,0,2,15.0,11.5,31.0
36,4.7,5,4,8,0,2,8.0,14.9,32.0
35,4.5,2,1,8,0,2,10.0,13.9,15.0
27,4.7,6,1,3,0,2,15.0,31.1,16.0
30,4.6,6,1,3,0,2,12.0,36.25,23.0
23,4.7,4,1,6,0,1,12.0,26.7,26.0
37,4.8,6,4,6,0,2,15.0,14.6,28.0
27,4.8,1,4,3,0,2,5.0,15.366,20.0
37,4.6,6,1,8,0,1,15.0,2.0,26.0
36,4.6,3,1,12,0,2,10.0,16.9,20.0
33,4.2,4,2,8,0,1,15.0,21.8,33.0
31,4.7,5,1,3,0,2,15.0,15.0,21.0
20,5.0,1,2,6,0,2,5.0,19.2,15.0
20,4.9,6,4,8,0,2,15.0,17.2,23.0
26,4.8,1,2,3,0,1,10.0,14.2,15.0
21,4.5,1,3,3,1,2,15.0,5.9,41.0
22,4.6,3,1,9,0,2,5.0,6.6,17.0
22,4.3,2,4,6,0,2,5.0,6.7,32.0
29,4.6,1,4,12,0,1,10.0,14.5,20.0
36,4.1,4,3,6,0,2,5.0,8.9,38.0
24,4.8,5,2,8,0,2,10.0,19.7,23.0
37,4.3,4,4,8,0,2,15.0,16.6,35.0
30,4.5,5,1,3,0,2,5.0,12.0,28.0
21,4.8,1,2,9,0,2,5.0,28.5,11.0
35,4.0,4,2,6,0,2,15.0,20.8,42.0
22,4.7,1,3,6,0,2,6.0,15.6,14.0
28,4.6,2,4,3,1,3,15.0,6.95,48.0
28,4.7,6,2,3,0,2,5.0,16.9,37.0
35,4.5,6,4,6,0,1,5.0,15.0,30.0
25,4.8,5,4,8,0,1,10.0,17.8,26.0
31,4.4,5,2,6,0,1,5.0,17.3,39.0
35,3.8,3,2,8,0,2,5.0,16.5,36.0
24,4.7,1,1,6,0,1,5.0,2.2,18.0
38,4.7,5,3,9,0,2,10.0,9.1,29.0
25,4.8,5,1,6,0,2,10.0,21.5,15.0
20,4.8,3,2,12,0,2,5.0,9.7,23.0
31,4.6,2,4,12,0,2,5.0,13.2,27.0
36,4.7,1,1,3,0,2,15.0,14.4,27.0
30,4.4,4,4,6,0,1,5.0,16.0,37.0
38,4.6,3,1,6,0,2,10.0,18.5,20.0
27,4.9,1,1,3,0,1,10.0,2.5,12.0
22,3.3,1,1,6,0,3,15.0,13.95,32.0
36,3.6,5,4,6,0,2,10.0,18.0,43.0
29,4.6,6,2,12,0,2,10.0,13.2,20.0
39,4.5,6,1,3,0,2,5.0,27.3,27.0
25,5.0,3,1,6,0,1,15.0,2.5,16.0
25,4.6,4,2,3,0,2,15.0,9.9,25.0
30,4.7,2,1,8,0,2,15.0,21.9,30.0
20,4.7,2,4,3,0,2,10.0,25.6,40.0
27,5.0,3,4,9,0,1,5.0,14.3,16.0
36,4.7,3,3,3,0,3,15.0,2.6,37.0
35,4.3,3,1,3,0,2,15.0,4.9,23.0
38,4.9,1,1,12,0,2,5.0,2.5,16.0
31,4.7,2,2,6,0,2,10.0,10.3,17.0
37,4.2,1,4,12,0,1,10.0,27.5,34.0
23,4.8,1,1,8,0,1,10.0,1.8,23.0
36,4.7,3,3,6,0,2,15.0,9.9,30.0
25,4.8,2,3,8,0,1,5.0,2.4,23.0
38,4.7,2,4,6,0,2,10.0,21.0,43.0
39,4.9,3,1,3,0,2,15.0,15.2,21.0
31,4.8,1,3,3,0,2,10.0,1.6,28.0
31,4.8,3,1,12,0,1,5.0,17.8,16.0
22,5.0,3,2,8,0,2,15.0,18.8,18.0
39,4.1,6,2,3,0,3,15.0,20.0,39.0
39,4.9,1,2,9,0,1,5.0,27.6,25.0
22,4.7,5,2,8,0,2,10.0,12.0,29.0
24,4.8,5,2,3,0,2,5.0,14.3,20.0
22,4.5,4,4,8,0,1,5.0,13.6,24.0
34,4.7,5,4,6,0,2,10.0,17.8,25.0
22,4.7,4,1,9,0,2,10.0,9.1,17.0
37,4.6,1,4,6,0,1,12.0,30.8,27.0
36,5.0,6,2,3,0,2,10.0,7.5,36.0
38,4.8,1,1,3,0,2,5.0,16.6,29.0
28,4.1,4,2,8,0,1,15.0,24.1,39.0
36,4.6,3,2,12,0,1,5.0,21.1,23.0
21,4.6,2,1,3,0,2,15.0,17.55,24.0
37,4.8,4,1,8,0,2,10.0,8.2,16.0
37,4.2,4,4,6,0,1,10.0,6.8,35.0
24,4.5,3,2,12,0,1,15.0,10.4,26.0
33,4.5,3,3,8,0,2,15.0,8.4,27.0
28,4.7,3,1,8,0,1,5.0,3.3,11.0
33,4.9,1,4,3,0,2,15.0,14.9,26.0
34,4.6,2,2,9,1,4,15.0,20.6,44.0
37,4.8,6,4,3,0,3,10.0,13.8,37.0
29,4.7,2,4,6,0,2,15.0,17.4,30.0
36,4.6,4,1,4,0,2,15.0,6.8,24.0
20,4.6,6,4,9,0,2,5.0,13.4,18.0
24,4.5,5,1,9,0,2,8.0,5.1,18.0
32,4.7,1,2,9,0,2,5.0,22.0,26.0
38,5.0,5,1,3,0,2,5.0,24.6,21.0
30,4.7,2,3,3,0,2,5.0,5.5,31.0
23,4.6,3,4,6,0,1,8.0,16.0,26.0
22,4.9,2,1,6,0,2,10.0,12.8,15.0
37,4.8,4,4,12,0,2,9.0,23.5,44.0
28,4.9,5,1,9,0,2,8.0,36.25,18.0
21,4.6,3,1,6,0,2,10.0,2.0,18.0
25,4.6,1,3,6,0,1,5.0,5.5,16.0
24,4.4,4,4,6,0,2,15.0,7.6,32.0
34,4.7,5,2,3,0,3,15.0,15.3,44.0
32,5.0,2,1,8,0,2,5.0,4.0,15.0
35,4.9,2,2,6,0,2,5.0,15.2,44.0
20,4.7,2,1,3,0,1,10.0,12.3,16.0
23,4.5,1,4,3,0,2,10.0,24.9,29.0
28,4.8,4,1,8,0,2,5.0,6.5,32.0
34,4.8,2,2,8,0,1,8.0,15.3,15.0
26,4.8,1,1,12,0,1,10.0,10.3,16.0
26,4.1,3,1,3,0,1,5.0,5.7,15.0
33,4.8,5,1,12,0,2,5.0,15.0,19.0
23,4.6,4,1,3,0,1,10.0,2.8,17.0
21,4.1,6,4,3,0,1,10.0,20.6,31.0
34,4.9,1,2,6,0,1,8.0,15.9,15.0
28,4.6,3,4,3,0,1,10.0,16.9,25.0
30,4.4,5,4,12,0,2,5.0,21.6,41.0
32,4.1,5,3,6,0,2,5.0,8.5,31.0
32,4.9,3,2,6,0,1,5.0,20.3,27.0
31,4.3,6,4,3,0,1,10.0,30.8,46.0
35,4.2,5,3,9,0,1,10.0,10.9,29.0
24,4.8,4,4,3,0,3,5.0,24.1,47.0
32,4.3,4,2,6,0,2,12.0,19.0,37.0
23,4.7,4,3,6,0,2,5.0,10.6,25.0
22,4.7,1,3,8,0,1,5.0,9.1,12.0
28,4.4,5,4,3,0,2,10.0,8.7,37.0
32,3.6,2,1,12,0,2,15.0,20.7,38.0
30,4.2,4,4,3,0,3,6.0,6.5,33.0
23,4.6,1,2,12,0,1,5.0,16.7,15.0
23,4.8,4,1,6,0,1,15.0,24.3,26.0
30,4.5,4,2,12,0,2,8.0,10.7,17.0
24,4.5,1,2,3,0,1,15.0,24.9,17.0
29,4.5,4,4,3,0,2,15.0,36.25,41.0
35,4.6,3,4,8,0,2,15.0,14.2,26.0
36,4.8,2,1,9,0,1,15.0,8.6,26.0
38,4.6,1,4,9,0,2,10.0,13.7,22.0
25,5.0,4,4,3,0,2,12.0,17.5,47.0
34,3.5,6,2,12,0,3,10.0,16.0,37.0
32,4.4,5,4,6,0,2,5.0,19.0,34.0
38,5.0,1,4,6,0,2,15.0,22.4,28.0
23,5.0,1,2,8,0,1,5.0,14.4,13.0
34,4.6,6,2,6,0,1,10.0,6.7,25.0
21,4.9,4,2,6,0,1,12.0,9.1,15.0
36,4.8,5,2,6,0,2,15.0,34.9,28.0
26,4.8,3,1,12,0,1,5.0,7.3,13.0
36,4.2,6,3,8,0,2,15.0,7.9,33.0
32,4.9,2,1,12,0,1,10.0,4.6,15.0
27,4.6,5,1,12,0,1,10.0,2.7,16.0
34,4.2,2,1,6,1,3,15.0,12.5,39.0
23,4.6,3,4,12,0,2,15.0,12.6,27.0
31,4.9,5,4,8,0,1,15.0,16.2,29.0
34,4.9,5,1,8,0,2,5.0,6.4,26.0
32,4.0,4,2,6,0,3,15.0,18.9,39.0
26,5.0,6,4,12,0,2,5.0,17.3,20.0
36,4.9,6,4,8,0,1,15.0,7.3,30.0
28,4.6,6,3,3,0,1,10.0,3.4,33.0
26,5.0,4,1,9,0,1,5.0,23.1,29.0
23,4.6,2,2,6,0,1,5.0,9.3,12.0
20,4.8,1,2,8,0,2,5.0,15.2,16.0
35,3.7,2,1,8,0,2,15.0,15.9,31.0
39,4.9,1,1,6,0,2,5.0,16.8,29.0
35,4.8,5,1,12,0,1,5.0,7.5,21.0
24,4.5,5,2,3,0,2,12.0,22.8,27.0
36,4.6,5,1,12,0,1,5.0,18.5,19.0
30,4.7,1,3,9,0,2,10.0,3.5,21.0
28,4.7,5,4,6,0,2,15.0,11.4,20.0
33,4.7,6,1,12,0,1,6.0,6.7,26.0
23,4.6,4,4,3,0,3,10.0,21.3,41.0
38,4.8,6,2,3,0,1,12.0,8.8,26.0
31,4.3,5,4,3,0,1,15.0,12.5,44.0
25,5.0,3,4,8,0,2,5.0,16.2,29.0
27,4.8,5,1,8,0,2,5.0,2.4,12.0
21,4.7,3,3,8,0,2,10.0,7.6,28.0
36,4.5,5,1,3,0,2,5.0,3.2,20.0
34,4.6,5,2,3,0,2,10.0,8.1,30.0
36,5.0,4,1,12,0,2,5.0,3.8,15.0
24,4.6,4,2,3,0,1,15.0,13.8,21.0
33,3.8,1,4,6,0,2,5.0,21.9,33.0
32,4.6,4,2,3,0,1,10.0,16.5,42.0
23,4.7,2,1,3,0,2,10.0,2.9,20.0
25,4.6,5,2,6,0,2,10.0,18.7,20.0
23,4.7,2,1,12,0,1,10.0,12.1,16.0
24,5.0,4,4,3,1,2,5.0,13.4,47.0
23,4.3,2,4,12,0,3,5.0,16.7,40.0
38,3.5,6,2,6,0,2,10.0,18.1,33.0
22,4.7,4,1,8,0,1,5.0,19.7,25.0
39,4.1,4,2,12,0,3,5.0,22.4,38.0
21,4.5,4,2,12,0,2,5.0,7.9,14.0
26,4.0,4,4,8,0,1,5.0,23.4,34.0
33,4.1,2,1,12,0,1,10.0,19.0,32.0
23,4.8,3,2,8,0,2,5.0,13.9,26.0
29,4.8,6,4,3,1,2,12.0,7.5,51.5
38,4.1,3,4,3,0,2,5.0,12.9,35.0
35,5.0,2,4,3,0,2,10.0,12.6,34.0
38,4.8,2,1,3,0,2,10.0,31.5,37.0
33,4.4,4,2,8,0,2,5.0,21.7,36.0
26,4.7,6,4,9,0,2,5.0,16.8,16.0
32,4.6,1,4,3,0,2,15.0,10.1,24.0
22,4.7,3,1,9,0,1,10.0,21.3,12.0
36,4.5,1,4,8,0,2,10.0,18.6,24.0
38,4.6,3,4,3,0,2,5.0,36.25,35.0
26,4.0,4,4,6,0,1,5.0,23.7,36.0
27,4.6,4,1,8,0,1,5.0,21.85,10.0
29,4.2,5,1,3,0,1,10.0,2.1,29.0
21,5.0,6,2,3,0,2,15.0,8.0,18.0
30,4.5,3,2,6,0,2,5.0,14.9,26.0
26,4.8,4,1,8,0,2,10.0,17.0,34.0
35,4.7,3,1,6,0,2,15.0,4.9,23.0
37,4.6,5,2,6,0,2,12.0,6.9,30.0
35,4.7,1,1,12,0,2,5.0,4.7,11.0
25,4.8,3,2,8,0,2,10.0,10.3,26.0
31,4.5,2,1,12,0,2,8.0,27.5,35.0
25,4.6,4,4,3,0,3,15.0,22.6,37.0
34,4.0,2,1,3,0,2,10.0,29.1,36.0
25,4.8,6,1,6,0,2,15.0,12.4,18.0
23,4.5,3,1,9,0,2,10.0,12.3,13.0
32,4.2,5,1,3,0,2,5.0,3.8,25.0
37,4.1,3,2,6,0,2,10.0,28.4,35.0
34,4.8,1,1,8,0,2,5.0,15.6,18.0
32,4.0,3,4,3,0,1,5.0,13.6,37.0
36,4.5,5,4,6,0,2,7.0,22.4,23.0
35,4.5,5,1,12,0,1,10.0,2.6,21.0
31,4.8,6,1,6,0,2,5.0,3.2,21.0
23,4.6,2,1,12,0,1,5.0,18.3,23.0
21,4.5,2,1,3,0,2,10.0,4.5,15.0
21,4.7,1,1,8,0,2,10.0,2.0,22.0
39,3.9,5,4,6,0,1,15.0,20.9,34.0
30,4.9,1,2,12,0,1,5.0,7.9,15.0
33,4.9,3,1,8,0,2,5.0,11.4,25.0
28,4.5,3,1,8,0,1,10.0,16.8,19.0
30,4.8,3,2,8,0,1,10.0,8.0,25.0
39,4.9,4,1,3,0,1,5.0,2.4,28.0
26,4.9,2,3,12,0,1,15.0,15.0,28.0
39,5.0,2,2,12,0,1,10.0,12.3,15.0
37,4.6,3,2,3,0,2,15.0,16.1,37.0
21,4.8,5,4,12,0,2,10.0,11.5,22.0
26,4.6,2,1,8,0,1,10.0,17.6,23.0
39,4.5,6,2,8,0,2,5.0,17.8,30.0
24,4.7,1,2,12,0,2,8.0,11.5,15.0
28,4.7,1,1,3,0,2,10.0,36.25,23.0
31,4.8,6,3,12,0,2,13.0,9.3,29.0
27,4.7,6,4,6,0,2,10.0,15.8,29.0
32,5.0,6,4,6,0,2,10.0,7.0,34.0
34,4.0,4,4,9,0,2,5.0,20.4,36.0
37,4.6,4,1,12,0,2,5.0,17.1,29.0
37,4.7,6,1,12,0,2,5.0,27.2,21.0
38,4.5,1,4,6,0,1,12.0,17.1,16.0
21,4.9,5,4,6,0,2,10.0,15.9,21.0
39,4.8,2,3,8,0,2,5.0,9.4,30.0
32,4.5,6,4,6,0,1,15.0,9.7,30.0
26,4.0,6,1,3,0,2,5.0,2.0,28.0
34,4.3,6,2,8,0,2,5.0,16.5,36.0
39,4.3,4,4,6,0,1,6.0,22.85,40.0
24,4.6,5,2,9,0,1,5.0,21.7,22.0
34,4.7,6,3,6,0,2,15.0,5.6,27.0
23,4.9,6,1,6,0,1,8.0,2.2,19.0
26,4.8,3,1,12,0,1,15.0,23.5,19.0
28,4.7,4,2,3,0,2,5.0,15.3,30.0
26,4.6,1,2,12,0,1,5.0,12.7,10.0
21,4.8,3,4,12,0,2,5.0,16.0,17.0
24,4.9,4,4,6,0,2,10.0,36.25,32.0
26,4.5,4,1,6,0,2,5.0,16.1,28.0
37,4.8,1,1,6,0,2,15.0,17.3,20.0
33,4.1,5,4,3,0,2,10.0,28.3,35.0
34,4.9,6,3,12,0,2,10.0,3.7,29.0
27,4.9,3,4,9,0,2,15.0,13.6,27.0
30,4.3,3,1,3,0,1,15.0,3.1,22.0
28,4.7,1,3,6,0,1,10.0,4.5,17.0
34,3.8,2,1,8,0,2,15.0,19.6,39.0
34,4.9,1,1,6,0,2,5.0,16.7,13.0
37,4.8,2,4,12,0,2,8.0,8.1,30.0
21,4.3,5,4,3,0,2,8.0,26.0,37.0
22,4.5,2,1,6,0,2,10.0,5.9,17.0
26,4.3,5,1,3,0,1,15.0,2.4,20.0
24,4.7,2,4,9,0,2,10.0,9.4,21.0
20,5.0,6,2,6,0,2,10.0,20.8,23.0
35,4.0,2,3,6,0,2,10.0,15.6,37.0
34,4.2,6,2,6,0,1,5.0,26.6,31.0
38,4.4,4,4,9,0,2,10.0,21.6,35.0
38,4.8,1,4,3,0,1,5.0,17.3,43.0
38,4.5,6,4,6,0,1,10.0,17.3,33.0
30,4.9,4,2,12,0,1,15.0,10.7,16.0
35,4.6,4,1,3,0,2,5.0,15.3,20.0
32,4.1,6,1,3,0,2,10.0,3.2,22.0
30,4.7,2,2,3,0,1,5.0,7.4,26.0
36,4.9,5,2,3,0,3,8.0,18.8,48.0
22,4.9,6,3,8,0,2,15.0,7.9,17.0
20,4.3,5,1,3,0,2,15.0,2.7,27.0
29,4.6,4,4,12,0,1,10.0,13.1,30.0
34,4.5,6,1,9,0,1,15.0,36.25,27.0
36,4.6,2,2,3,0,2,15.0,36.25,40.0
28,4.5,5,1,3,0,1,5.0,24.3,15.0
28,4.8,6,3,6,0,2,8.0,9.6,19.0
34,4.9,2,2,8,0,2,10.0,13.6,31.0
32,5.0,4,4,6,0,2,5.0,16.8,38.0
38,4.5,1,3,8,0,1,15.0,3.6,17.0
33,4.8,4,4,12,0,2,15.0,31.6,38.0
27,4.8,3,3,6,0,1,5.0,4.0,12.0
27,5.0,6,1,12,0,1,10.0,13.1,17.0
32,4.8,1,4,3,0,2,15.0,13.2,26.0
32,4.9,3,2,6,0,2,15.0,11.5,27.0
34,5.0,5,1,6,0,2,5.0,2.3,29.0
28,4.8,2,1,8,0,1,5.0,12.4,11.0
30,4.8,4,1,12,0,1,8.0,2.1,22.0
36,4.5,1,4,8,0,2,10.0,12.8,18.0
29,4.9,6,1,6,0,1,4.0,11.0,10.0
39,4.8,4,2,12,0,1,5.0,10.6,18.0
21,5.0,5,1,12,0,1,5.0,7.1,11.0
23,4.2,4,2,12,0,2,10.0,18.3,35.0
31,4.9,4,2,6,0,2,10.0,8.6,18.0
35,4.0,6,2,6,0,2,10.0,9.6,32.0
23,4.8,5,4,12,0,2,5.0,16.7,21.0
32,4.1,2,1,3,0,1,15.0,36.25,39.0
33,4.8,1,4,3,0,2,15.0,24.5,31.0
31,4.6,1,2,9,0,1,10.0,19.9,27.0
29,4.7,4,1,6,0,1,12.0,4.9,22.0
26,4.6,6,2,6,0,2,10.0,9.3,26.0
31,4.8,2,1,3,0,2,5.0,2.9,24.0
21,4.7,5,1,12,0,1,10.0,28.0,15.0
24,4.5,1,2,12,0,1,15.0,5.2,18.0
23,4.8,1,4,6,0,2,10.0,14.5,23.0
26,4.8,3,1,6,0,1,5.0,4.8,14.0
20,4.6,2,2,3,0,1,10.0,8.9,26.0
39,4.4,5,1,3,0,2,5.0,2.4,25.0
31,4.0,3,2,3,1,4,10.0,20.7,45.0
31,4.5,1,4,3,0,1,15.0,17.1,29.0
30,4.6,4,1,12,0,2,5.0,9.1,19.0
22,5.0,3,1,3,0,2,10.0,14.1,16.0
23,4.8,2,4,3,0,2,15.0,17.8,35.0
38,4.7,2,1,3,0,2,10.0,4.4,21.0
26,4.8,2,2,6,0,2,8.0,7.4,15.0
39,3.9,6,2,6,0,2,5.0,18.4,35.0
29,4.6,1,4,12,0,2,10.0,26.5,17.0
36,4.7,1,4,9,0,2,15.0,6.9,17.0
31,4.8,2,1,3,0,1,5.0,23.9,38.0
36,4.5,3,1,6,0,1,5.0,2.6,23.0
33,4.2,6,4,6,0,1,15.0,12.2,31.0
26,4.6,2,1,8,0,2,15.0,20.6,20.0
24,4.5,6,1,6,0,2,5.0,12.4,12.0
39,5.0,2,1,3,0,2,8.0,3.9,22.0
24,4.9,6,4,3,0,2,10.0,23.0,30.0
24,4.9,5,1,12,0,1,5.0,7.6,10.0
34,4.7,5,1,6,0,2,5.0,7.9,18.0
20,4.7,3,2,6,0,2,10.0,11.7,23.0
38,4.4,2,2,3,0,1,5.0,15.1,33.0
28,4.5,4,2,12,0,1,5.0,19.6,29.0
29,4.5,5,4,3,0,2,6.0,7.2,23.0
28,4.7,6,4,12,0,2,10.0,36.25,26.0
31,4.7,5,1,8,0,2,12.0,16.0,16.0
27,4.1,6,1,3,0,1,5.0,4.1,16.0
22,4.8,2,1,6,0,2,6.0,4.0,14.0
22,4.6,4,4,3,0,2,5.0,18.4,35.0
23,5.0,3,4,9,0,1,5.0,18.2,25.0
28,4.6,3,4,3,0,2,5.0,19.1,25.0
32,4.5,5,1,3,0,1,5.0,19.9,29.0
35,3.9,5,4,8,0,2,5.0,24.4,32.0
25,4.8,6,1,6,0,2,12.0,6.8,14.0
21,4.5,5,1,3,0,1,5.0,2.5,18.0
36,4.6,1,1,3,0,2,5.0,3.8,28.0
22,4.2,4,4,6,0,2,5.0,19.4,34.0
36,4.4,3,4,12,0,2,10.0,23.8,35.0
31,4.6,6,4,12,0,1,5.0,16.2,25.0
23,4.7,4,2,3,0,2,10.0,13.9,28.0
20,4.6,2,1,3,0,2,8.0,4.9,24.0
21,4.9,3,1,9,0,1,10.0,9.8,13.0
29,4.8,2,3,6,0,3,15.0,8.9,33.0
35,4.9,5,2,3,0,2,10.0,12.3,34.0
29,5.0,4,2,3,0,2,10.0,31.7,32.0
30,4.6,4,1,16,0,2,15.0,13.799,26.0
32,4.7,2,2,6,0,2,8.0,11.1,16.0
20,4.9,2,1,6,0,2,5.0,4.5,16.0
35,4.1,6,4,3,0,3,10.0,18.0,48.0
22,5.0,6,3,3,0,3,15.0,2.8,38.0
31,4.5,3,2,9,0,2,10.0,11.3,26.0
26,4.9,1,2,3,0,1,10.0,10.9,24.0
32,4.7,3,4,3,0,2,5.0,22.3,41.0
23,4.7,6,2,12,0,2,10.0,23.2,28.0
28,4.9,5,4,12,0,2,15.0,16.8,24.0
38,4.6,1,3,3,0,2,8.0,10.6,26.0
22,4.6,5,4,6,0,2,15.0,23.7,27.0
35,4.5,6,2,8,0,1,15.0,19.3,28.0
30,4.8,3,2,12,0,1,10.0,27.6,28.0
37,4.7,3,4,9,0,2,15.0,8.1,25.0
23,4.5,4,1,3,0,1,5.0,3.6,23.0
28,4.6,2,1,3,0,2,15.0,5.4,24.0
26,4.8,5,2,6,0,2,15.0,14.5,18.0
29,4.6,1,1,3,0,2,10.0,21.4,25.0
34,4.8,6,3,3,0,2,5.0,7.7,31.0
28,5.0,5,1,6,0,1,10.0,27.7,14.0
31,4.7,5,2,3,0,2,10.0,8.1,35.0
28,5.0,4,3,8,0,1,5.0,5.4,20.0
36,3.6,3,2,6,0,2,5.0,27.4,34.0
30,4.6,5,3,8,0,2,12.0,5.0,27.0
25,4.7,3,1,12,0,1,10.0,3.3,15.0
35,3.8,5,2,12,0,2,15.0,17.0,36.0
31,4.9,5,1,6,0,2,10.0,26.7,26.0
31,4.6,5,1,6,0,1,5.0,2.8,25.0
23,4.6,3,2,12,0,2,6.0,13.8,25.0
37,4.5,1,3,3,0,2,5.0,7.6,23.0
26,4.7,1,2,3,0,2,10.0,36.25,24.0
29,4.6,1,2,12,0,2,10.0,27.2,15.0
33,4.6,4,2,6,0,2,5.0,6.8,15.0
39,4.9,4,1,6,0,2,10.0,2.2,18.0
35,4.0,3,1,3,0,2,15.0,2.1,30.0
37,4.6,2,4,3,0,2,10.0,14.5,51.5
26,4.7,1,1,3,0,2,15.0,11.35,25.0
25,4.5,5,2,3,0,2,5.0,8.6,18.0
24,4.3,4,4,6,0,2,10.0,14.4,34.0
35,4.0,2,4,9,0,2,15.0,13.4,37.0
35,5.0,1,1,12,0,2,10.0,7.3,11.0
33,4.2,6,4,8,0,3,15.0,25.1,43.0
26,4.7,1,2,8,0,1,7.0,7.0,13.0
22,4.7,3,4,3,0,2,10.0,13.9,17.0
35,4.6,1,1,3,0,2,5.0,23.9,28.0
33,4.9,2,1,8,0,2,5.0,36.25,27.0
30,4.6,4,1,16,0,2,15.0,12.0,16.0
27,4.6,2,4,3,0,2,15.0,21.6,46.0
39,4.9,4,2,6,0,1,15.0,16.5,19.0
28,4.7,5,2,8,0,2,15.0,8.4,27.0
30,4.9,3,1,6,0,1,5.0,29.5,18.0
22,4.8,2,1,12,0,2,10.0,16.0,26.0
29,4.9,2,1,9,0,1,10.0,6.4,11.0
22,4.6,4,1,3,0,2,5.0,3.8,18.0
39,4.6,4,1,3,0,2,10.0,4.9,26.0
50,2.3,4,1,16,0,1,10.0,27.0,29.0
34,3.8,6,2,8,0,1,15.0,23.3,31.0
26,4.6,1,1,3,0,2,5.0,25.1,22.0
31,4.8,1,2,6,0,2,5.0,27.5,21.0
28,4.0,2,3,6,0,2,10.0,11.9,34.0
38,4.8,4,4,8,0,1,5.0,10.9,36.0
39,4.9,4,1,3,0,2,10.0,3.2,22.0
33,4.5,1,4,6,0,1,11.0,14.4,15.0
22,4.4,4,4,6,0,2,15.0,24.4,35.0
22,4.8,6,1,6,0,2,5.0,11.2,10.0
21,4.7,6,4,9,0,2,5.0,16.4,23.0
28,4.6,4,1,3,0,1,12.0,17.2,24.0
32,4.7,6,2,6,0,1,10.0,10.6,32.0
35,4.6,3,3,12,0,1,10.0,6.1,32.0
22,4.9,3,4,8,0,1,10.0,16.9,29.0
36,4.7,5,1,6,0,1,10.0,22.4,29.0
20,4.8,6,4,12,0,1,10.0,23.7,25.0
31,4.3,6,1,3,0,2,10.0,5.8,29.0
36,4.8,2,4,9,1,2,10.0,19.1,49.0
33,4.4,2,4,6,0,1,5.0,25.2,43.0
30,4.1,3,4,6,0,1,10.0,24.1,40.0
21,4.6,2,3,3,0,1,10.0,2.2,25.0
24,4.7,3,4,3,0,1,15.0,19.3,34.0
20,4.6,3,4,12,0,1,10.0,6.5,23.0
30,4.5,6,4,6,0,2,7.0,12.3,34.0
23,4.8,5,2,6,0,1,15.0,10.7,25.0
24,4.6,6,1,3,0,2,12.0,18.7,22.0
39,4.1,6,1,3,0,2,5.0,4.1,26.0
25,4.8,4,1,6,0,2,12.0,33.4,21.0
30,4.8,6,4,8,0,2,5.0,21.4,26.0
26,4.8,3,2,12,0,2,15.0,12.5,26.0
29,4.8,5,1,9,0,2,15.0,2.3,19.0
